## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,TrainToFlorence,1.000000,1.000000,Results,9.153296,2.004476,23
## Dist,x, P(X=x), P(X<=x)
Dist,21.000000,0.000000,1.000000
Dist,22.000000,0.000000,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,TrainToLucca,24.000000,24.000000,Results,4.826483,3.451259,8
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.028098,0.028098
Dist,1.000000,0.044091,0.072189
Dist,2.000000,0.064545,0.136734
Dist,3.000000,0.092004,0.228738
Dist,4.000000,0.126821,0.355560
Dist,5.000000,0.171596,0.527156
Dist,6.000000,0.297886,0.825042
Dist,7.000000,0.174958,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,3,TrainToViareggio,24.000000,24.000000,Results,14.153863,5.549543,23
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.001267,0.001267
Dist,1.000000,0.000825,0.002092
Dist,2.000000,0.001035,0.003127
Dist,3.000000,0.001392,0.004518
Dist,4.000000,0.001920,0.006438
Dist,5.000000,0.002688,0.009126
Dist,6.000000,0.003832,0.012958
Dist,7.000000,0.005604,0.018562
Dist,8.000000,0.008500,0.027062
Dist,9.000000,0.013494,0.040556
Dist,10.000000,0.022523,0.063079
Dist,11.000000,0.039301,0.102379
Dist,12.000000,0.070268,0.172647
Dist,13.000000,0.122615,0.295263
Dist,14.000000,0.197194,0.492457
Dist,15.000000,0.249304,0.741761
Dist,16.000000,0.165000,0.906761
Dist,17.000000,0.057959,0.964720
Dist,18.000000,0.022281,0.987001
Dist,19.000000,0.008685,0.995687
Dist,20.000000,0.003171,0.998857
Dist,21.000000,0.000961,0.999818
Dist,22.000000,0.000182,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,TrainToFlorence,48.000000,48.000000,Results,1.499861,5.194797,23
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.457944,0.457944
Dist,1.000000,0.202693,0.660637
Dist,2.000000,0.130221,0.790858
Dist,3.000000,0.078984,0.869842
Dist,4.000000,0.047010,0.916852
Dist,5.000000,0.028119,0.944971
